Date,Open,High,Low,Close,Volume
19-02-2025,20511.2,20802.55,20459.2,20731.45,1790000000
18-02-2025,20663.6,20692.3,20466.75,20611.4,1720000000
17-02-2025,20511.05,20667.55,20339,20652.35,2000000000
14-02-2025,20964.6,20984.7,20476.65,20633.1,2050000000
13-02-2025,20926,21122,20866.5,20904.35,2130000000
12-02-2025,20924.15,21002,20545.75,20907.85,2540000000
11-02-2025,21366.25,21376.45,20860.6,20950.45,1780000000
10-02-2025,21636.2,21659.25,21301.85,21371.3,1470000000
07-02-2025,21703.75,21765.15,21521.75,21646.15,2110000000
06-02-2025,21860.1,21870.9,21620.15,21672.45,1570000000
05-02-2025,21797.7,21870.4,21763.7,21784.25,1970000000
04-02-2025,21551.4,21743.55,21474.45,21727.45,2150000000
03-02-2025,21422.85,21445.95,21286.7,21402.55,2260000000
01-02-2025,21628.65,21713.95,21388.2,21581.75,3020000000
31-01-2025,21339.35,21613,21310.3,21580.9,2250000000
30-01-2025,21282.1,21404.2,21209.6,21297.5,2000000000
29-01-2025,20971.4,21259.85,20968.35,21245.5,1860000000
28-01-2025,21009.2,21100.45,20757.9,20924.75,2490000000
27-01-2025,21158.85,21163,20861.15,20910.95,2300000000
24-01-2025,21533.05,21611.2,21279,21318.9,1750000000
23-01-2025,21377.8,21595,21338.95,21538.05,1840000000
22-01-2025,21484.45,21500.3,21178.8,21396.55,2090000000
21-01-2025,21855.1,21863.05,21411.3,21433.2,2330000000
20-01-2025,21769.95,21848.95,21628.5,21809,3510000000
17-01-2025,21699.45,21730.85,21563.8,21680.25,2010000000
16-01-2025,21734.4,21776.35,21687.45,21714.55,2240000000
15-01-2025,21572.45,21634.6,21445.4,21551.2,3090000000
14-01-2025,21328,21528.7,21325,21481.05,2550000000
13-01-2025,21557,21630.55,21194.45,21243.45,2610000000
10-01-2025,22049.4,22075.4,21738.45,21799,1970000000
09-01-2025,22231.05,22239.2,22028.5,22046.55,1690000000
08-01-2025,22378.15,22384.25,22065.2,22231.8,1900000000
07-01-2025,22278.15,22435.5,22247.75,22341.65,1930000000
06-01-2025,22753.65,22757.4,22163.55,22225.4,2500000000
03-01-2025,22850.1,22867.85,22681.3,22708.15,2200000000
02-01-2025,22521.75,22833.35,22482.7,22819.75,1850000000
01-01-2025,22375.85,22518.7,22313.75,22481.8,1470000000
31-12-2024,22273.7,22414.45,22160.15,22375.4,2070000000
30-12-2024,22438.15,22522.4,22266.15,22357.15,3000000000
27-12-2024,22473.9,22555.45,22435.55,22445.2,1170000000
26-12-2024,22444.7,22492.3,22324.6,22430.35,1420000000
24-12-2024,22431.6,22516.3,22340.1,22402.7,1350000000
23-12-2024,22446.6,22535.2,22331.5,22412.3,1580000000
20-12-2024,22783.65,22855,22279.9,22319.4,2580000000
19-12-2024,22594.95,22782.25,22590,22752.15,1720000000
18-12-2024,23076.95,23125.55,22876.7,22934.4,1780000000
17-12-2024,23308.9,23349.1,23067.3,23095.75,1920000000
16-12-2024,23370.55,23417.65,23281.2,23352.45,1490000000
13-12-2024,23208.35,23378.55,22879.9,23358.95,2150000000
12-12-2024,23348.7,23386.25,23242.75,23256.4,1960000000
11-12-2024,23326.7,23394.2,23301.15,23358.15,1760000000
10-12-2024,23328.8,23341.35,23216.25,23314.9,2170000000
09-12-2024,23289.4,23351.9,23243.3,23292,2280000000
06-12-2024,23315.8,23358.2,23221.7,23312.1,2470000000
05-12-2024,23183.3,23357.1,22993.85,23277.95,2790000000
04-12-2024,23075.95,23149.9,22978.85,23099.5,2700000000
03-12-2024,22922.6,23029.55,22876.8,23020.85,2170000000
02-12-2024,22695.4,22843.5,22603.1,22835.85,1830000000
29-11-2024,22537.8,22733.75,22531.9,22687,2470000000
28-11-2024,22722.3,22821.75,22472.25,22514.35,3030000000
27-11-2024,22594.2,22732.1,22526.1,22691.7,2780000000
26-11-2024,22649.3,22675.7,22523,22562.45,3250000000
25-11-2024,22578.65,22676.25,22510.8,22553.5,3710000000
22-11-2024,21864.65,22260.15,21819.2,22225.55,2300000000
21-11-2024,21947.75,21954.2,21692.8,21820.85,2640000000
19-11-2024,21977.65,22233.4,21948.45,22004.35,1900000000
18-11-2024,22045.9,22049.15,21787.35,21899.4,2060000000
14-11-2024,21924.1,22096.85,21907.55,21963.1,1910000000
13-11-2024,22263,22309.8,21867.7,21914.95,2330000000
12-11-2024,22664.2,22721.9,22286.85,22331.05,1710000000
11-11-2024,22590.1,22770.55,22478.7,22591.4,2010000000
08-11-2024,22821.9,22857.1,22600.25,22645.65,1920000000
07-11-2024,23067.15,23073.55,22793.9,22806.25,2040000000
06-11-2024,22782.2,23052.2,22720.3,23031.2,2160000000
05-11-2024,22458.3,22697.5,22343.95,22679.85,2140000000
04-11-2024,22831.8,22832.65,22362.65,22518.3,2260000000
01-11-2024,22806.95,22881.5,22799.7,22823.55,604290000
31-10-2024,22758.6,22779.5,22621.1,22689.35,2440000000
30-10-2024,22731.15,22896.55,22685.4,22749.8,2790000000
29-10-2024,22670.8,22808.8,22450,22795.05,2320000000
28-10-2024,22548.7,22756.05,22407,22649.95,2910000000
25-10-2024,22819.8,22839.2,22362.8,22499.05,2620000000
24-10-2024,22841.85,22893.2,22747.55,22787.85,1950000000
23-10-2024,22751.8,22989.05,22673.3,22841.1,2610000000
22-10-2024,23277.1,23306.2,22789.7,22814.45,2420000000
21-10-2024,23527.6,23559.05,23224.55,23263.25,2020000000
18-10-2024,23285.65,23471.2,23120.95,23440.7,1950000000
17-10-2024,23717.3,23720.15,23366,23377,1780000000
16-10-2024,23702.85,23768.15,23588.8,23673.15,1740000000
15-10-2024,23800.4,23814.95,23662.3,23735.7,1780000000
14-10-2024,23670.5,23740.2,23646.1,23727.05,1680000000
11-10-2024,23608.3,23654,23546.3,23611.25,1710000000
10-10-2024,23695.55,23755.5,23580.6,23598.15,1940000000
09-10-2024,23600.1,23797.45,23570.7,23599.6,2590000000
08-10-2024,23175.2,23544.8,23106.5,23512.55,2560000000
07-10-2024,23616.35,23659.65,23089.5,23181.95,3040000000
04-10-2024,23704.95,23920.3,23483.4,23534.95,2620000000
03-10-2024,23931.85,24122,23713,23755.45,2730000000
01-10-2024,24248.5,24329.45,24191.05,24271.3,2210000000
30-09-2024,24410,24456.1,24217.4,24245.2,2610000000
27-09-2024,24529.55,24573.4,24469,24489.55,4200000000
26-09-2024,24399.15,24512.65,24338.4,24496.9,3100000000
25-09-2024,24377.25,24394.35,24268.5,24371.25,2930000000
24-09-2024,24390.05,24429,24353.75,24389.7,2600000000
23-09-2024,24294.8,24393.7,24262.3,24379.2,3570000000
20-09-2024,23956.55,24243.15,23885,24193.8,4240000000
19-09-2024,24012.3,24078,23702,23853.95,4510000000
18-09-2024,23972.55,24000.3,23800.85,23898.65,1860000000
17-09-2024,24008.25,24008.25,23912.55,23969.9,1620000000
16-09-2024,24006.15,24026,23917.5,23968.2,1720000000
13-09-2024,23966.5,23966.55,23885.2,23928.2,2060000000
12-09-2024,23680,23934.6,23593.6,23907.35,2370000000
11-09-2024,23665.1,23723.05,23498.15,23531.25,2310000000
10-09-2024,23591.85,23712.95,23531.65,23643.65,2230000000
09-09-2024,23452.85,23526.55,23294.45,23502.15,2360000000
06-09-2024,23746,23794.35,23434.9,23477.7,3870000000
05-09-2024,23821,23836.35,23749.05,23762.8,2320000000
04-09-2024,23611.8,23761.4,23605.35,23748.9,2060000000
03-09-2024,23817,23817.55,23771.2,23788.45,1810000000
02-09-2024,23835.2,23835.2,23693.65,23760.7,2520000000
30-08-2024,23728.55,23766.4,23673.95,23734.55,7020000000
29-08-2024,23618.25,23664.35,23494.45,23631.4,2980000000
28-08-2024,23646.8,23679.35,23547.25,23615.95,2450000000
27-08-2024,23592,23633.2,23555.55,23604.85,2210000000
26-08-2024,23514.3,23579.75,23466.75,23561.75,2000000000
23-08-2024,23485.3,23496.85,23401,23418.65,2340000000
22-08-2024,23467.15,23474.85,23408.95,23440.7,2190000000
21-08-2024,23283.75,23383.2,23256.25,23368.65,2230000000
20-08-2024,23223.6,23292.7,23175.4,23280.35,2170000000
19-08-2024,23174.2,23195.6,23104.1,23139.75,2130000000
16-08-2024,22846.1,23071.75,22750.3,23056.5,2050000000
14-08-2024,22765.65,22778.95,22599.95,22672.65,2360000000
13-08-2024,22952.7,22962.75,22684.45,22705.8,2760000000
12-08-2024,22862.9,22993.25,22753.75,22915.85,2530000000
09-08-2024,22948.15,22982.45,22869.4,22923.5,2110000000
08-08-2024,22842,22905.6,22676,22705.7,2440000000
07-08-2024,22773.45,22870.85,22650.8,22848.9,2460000000
06-08-2024,22696.95,22910.75,22406.05,22443.3,2700000000
05-08-2024,22772.55,22868.35,22397.7,22542.45,4020000000
02-08-2024,23296.1,23395.1,23225.65,23259.45,3090000000
01-08-2024,23608.85,23637.75,23429.55,23506.6,2920000000
31-07-2024,23495.85,23556,23459.6,23530.8,3210000000
30-07-2024,23421.2,23530,23381.35,23440.9,3000000000
29-07-2024,23423.15,23496.4,23326.05,23394.2,3610000000
26-07-2024,22970.4,23306.75,22965.5,23292.05,3450000000
25-07-2024,22753.2,22938.65,22732.2,22917.25,3440000000
24-07-2024,22856.85,22965.45,22816.75,22921.45,3150000000
23-07-2024,23022.8,23031.95,22307.2,22865.2,4560000000
22-07-2024,22761.5,23001.05,22667.75,22942.65,2960000000
19-07-2024,23232.5,23232.5,22833,22853.6,3020000000
18-07-2024,23167.65,23233.85,22993.55,23210.05,3560000000
16-07-2024,23258.2,23288.05,23181.35,23204.25,3430000000
15-07-2024,23188.8,23234.3,23081.3,23209.85,3430000000
12-07-2024,23086.25,23189.4,23021.4,23095.45,3540000000
11-07-2024,23059.95,23063.1,22904.3,23005.25,3380000000
10-07-2024,23124.15,23125.3,22685.65,22977.65,3300000000
09-07-2024,23035.05,23082.35,22974.95,23067.35,3260000000
08-07-2024,23029.35,23040.75,22897.95,22971.15,3700000000
05-07-2024,22878.5,23011.8,22838.2,22987.65,4130000000
04-07-2024,22937.6,22962.8,22866.7,22914.2,3070000000
03-07-2024,22820.55,22871.65,22764.1,22851.2,3150000000
02-07-2024,22806.3,22810.65,22592.2,22677.8,2900000000
01-07-2024,22580.4,22739.7,22570.4,22727.6,2750000000
28-06-2024,22592.25,22673.65,22537.7,22559.7,4300000000
27-06-2024,22459.9,22571.65,22395.9,22537.4,4300000000
26-06-2024,22379.5,22464.85,22309.5,22436.8,3830000000
25-06-2024,22349.75,22391.75,22287.1,22370.65,2650000000
24-06-2024,22150.65,22309.1,22073.65,22289.1,3220000000
21-06-2024,22392.6,22393.3,22186.2,22236.2,4820000000
20-06-2024,22293.55,22333.6,22182.2,22305.1,3470000000
19-06-2024,22406.3,22406.3,22127.25,22224.9,5220000000
18-06-2024,22323.55,22338.15,22253.35,22329.6,3240000000
14-06-2024,22148.25,22229.4,22054.15,22214.3,3420000000
13-06-2024,22120.75,22120.8,21992.15,22074.3,3120000000
12-06-2024,21935.2,22023.9,21904.7,21960.95,3550000000
11-06-2024,21856.35,21961.45,21782.35,21852,4470000000
10-06-2024,21844.3,21930.5,21758.3,21808.25,3710000000
07-06-2024,21390.2,21781.35,21333.5,21764.15,3730000000
06-06-2024,21253.7,21462.8,21193.2,21365,3840000000
05-06-2024,20570.75,21092.15,20116.6,21054.4,5520000000
04-06-2024,21753.35,21753.35,19624.25,20323.85,9290000000
03-06-2024,21926.6,21926.6,21629.3,21797.4,5210000000
31-05-2024,21129.35,21177.25,21003,21103.3,6420000000
30-05-2024,21201.8,21262.85,20983.95,21038.55,3530000000
29-05-2024,21288.35,21356.15,21243.2,21256.3,2530000000
28-05-2024,21542.5,21558.15,21345.35,21387.35,2850000000
27-05-2024,21573.8,21613.6,21439.15,21493,3600000000
24-05-2024,21483,21567.45,21444.95,21483.75,5240000000
23-05-2024,21280.05,21505.25,21249.15,21489.55,3430000000
22-05-2024,21255.2,21261.75,21103.2,21237.75,2970000000
21-05-2024,21114.65,21224.7,21068.85,21187.65,3540000000
18-05-2024,21131.45,21156.45,21115.8,21144.45,482890000
17-05-2024,20967.4,21078.65,20934.45,21064.55,2670000000
16-05-2024,20846.85,20950.55,20667.8,20929.05,2470000000
15-05-2024,20744.5,20811.25,20681.9,20741.85,2170000000
14-05-2024,20544.35,20709.75,20508,20683.8,2610000000
13-05-2024,20471.65,20540.25,20184.1,20511,2400000000
10-05-2024,20398,20482.05,20299.1,20469.1,2250000000
09-05-2024,20681.1,20736.25,20318.9,20344.8,2630000000
08-05-2024,20586.8,20768.75,20516.25,20704.9,2700000000
07-05-2024,20911.35,20914.9,20548.8,20636.05,3750000000
06-05-2024,21044.1,21048.95,20805.05,20864.95,3090000000
03-05-2024,21193.45,21208.7,20830.65,20959.55,4060000000
02-05-2024,21010.45,21126.1,21009.35,21083.6,3290000000
30-04-2024,21052.35,21146.5,20971.85,20997.2,3680000000
29-04-2024,20911.1,21002.1,20847.85,20992.2,4110000000
26-04-2024,20926.4,20941.1,20814.5,20839.35,6610000000
25-04-2024,20690.85,20894,20686.7,20867.9,4470000000
24-04-2024,20723.2,20772.55,20710.2,20730.65,3700000000
23-04-2024,20687.9,20689.75,20621.55,20652.65,4890000000
22-04-2024,20566.2,20604.1,20468.1,20574.85,3700000000
19-04-2024,20178.25,20428.4,20038.35,20385.2,2720000000
18-04-2024,20515.15,20617.1,20291.15,20324.7,2960000000
16-04-2024,20361.25,20495.2,20326.25,20423,3110000000
15-04-2024,20493.3,20623.8,20362.3,20478.75,3200000000
12-04-2024,20873.2,20931.4,20735.15,20745.5,3260000000
10-04-2024,20864.55,20933.85,20822.85,20915.2,2570000000
09-04-2024,20912.75,20912.75,20741.5,20790.7,2280000000
08-04-2024,20806.85,20866.1,20768.5,20819.1,2750000000
05-04-2024,20654.75,20730.15,20609.9,20715.1,2830000000
04-04-2024,20755.35,20772.4,20537.5,20664.65,3310000000
03-04-2024,20528.2,20657.9,20496.55,20605.7,3030000000
02-04-2024,20524.15,20579.25,20481.85,20569.75,2810000000
01-04-2024,20392.25,20504.5,20387.05,20492.55,2480000000
28-03-2024,20150.35,20380.5,20146.15,20255.15,2650000000
27-03-2024,20063,20174.4,20063,20087.8,2820000000
26-03-2024,19895.55,20044.5,19895.3,20005.25,2340000000
22-03-2024,19855,20048.6,19806.7,19994.6,2600000000
21-03-2024,19790.85,19916.45,19790.85,19897.4,2210000000
20-03-2024,19651.7,19697.45,19465.85,19632.05,2150000000
19-03-2024,19785.8,19798.95,19594.1,19610.55,2130000000
18-03-2024,19804.3,19894.45,19709.2,19843.1,2240000000
15-03-2024,19867.75,19942.4,19671.15,19825.2,4160000000
14-03-2024,19598.4,19933.9,19514.7,19916.35,3820000000
13-03-2024,20236.8,20247.9,19549.5,19646.3,4150000000
12-03-2024,20299.8,20326.25,20135.3,20171.4,2430000000
11-03-2024,20478.75,20483.25,20264.3,20288.75,2280000000
07-03-2024,20413.65,20471.35,20384.5,20434.8,2430000000
06-03-2024,20368.75,20396.75,20139.35,20379.55,3550000000
05-03-2024,20422.3,20440.4,20328,20382,2710000000
04-03-2024,20456.75,20482.6,20383.15,20432.05,2540000000
02-03-2024,20419.55,20446.8,20400.2,20421.35,330590000
01-03-2024,20171.9,20360.2,20171,20349.8,2820000000
29-02-2024,20009.25,20160.05,19901.3,20090.05,4890000000
28-02-2024,20323.5,20335.65,19987.35,20020.4,3850000000
27-02-2024,20249.25,20329.1,20234.95,20292.85,2850000000
26-02-2024,20299.5,20335.75,20210.35,20255.8,2820000000
23-02-2024,20358.7,20365.65,20280.15,20313.5,3980000000
22-02-2024,20179.25,20308.9,20004.1,20283.95,3170000000
21-02-2024,20329.1,20342.3,20077.8,20128.3,3140000000
20-02-2024,20242.65,20285.8,20190.7,20271.9,2680000000
19-02-2024,20244.25,20301,20174.9,20241.1,2710000000
16-02-2024,20136.85,20191.45,20098.1,20164.9,3110000000
15-02-2024,20011.7,20065.75,19952,20037,3540000000
14-02-2024,19618.1,19943.75,19579.2,19922.3,3450000000
13-02-2024,19709.8,19796.05,19508.75,19782.9,3930000000
12-02-2024,19999.95,20015,19634.6,19675.2,4040000000
09-02-2024,20015,20040.65,19745.45,19961.5,5410000000
08-02-2024,20207.55,20209.05,19949.35,19987.55,5600000000
07-02-2024,20157.2,20169.9,20011.45,20109.55,5800000000
06-02-2024,19923.2,20044.45,19824.85,20033.75,4600000000
05-02-2024,19989.65,20044,19805.75,19853.5,5180000000
02-02-2024,19884.65,20101.15,19874.8,19910.8,4990000000
01-02-2024,19869.95,19871.25,19703.75,19777.35,4210000000
31-01-2024,19574.15,19813.3,19546.4,19802.1,3600000000
30-01-2024,19770.25,19799.25,19558.8,19574.2,3970000000
29-01-2024,19475.4,19728.9,19470.05,19711.65,4150000000
25-01-2024,19479.65,19480.05,19289.8,19393,3860000000
24-01-2024,19193.15,19470.65,19080.5,19451,4180000000
23-01-2024,19743.5,19752.35,19158.75,19206.45,4480000000
20-01-2024,19698.05,19718.7,19582.7,19601.9,2820000000
19-01-2024,19555.95,19618.95,19537.15,19606.4,3750000000
18-01-2024,19388.4,19468.65,19143.5,19414.8,3720000000
17-01-2024,19556.4,19707.7,19470.05,19487.6,4150000000
16-01-2024,19894.3,19923.3,19736.2,19827.55,4150000000
15-01-2024,19876.5,19896.9,19763.8,19885.55,3510000000
12-01-2024,19691.25,19775.9,19635.75,19745.6,3100000000
11-01-2024,19589.75,19626.5,19532.3,19584.35,3370000000
10-01-2024,19463.55,19532.3,19354.1,19517.85,3610000000
09-01-2024,19549.5,19596.05,19439.1,19459.55,3710000000
08-01-2024,19636,19641.85,19400.6,19417.7,3520000000
05-01-2024,19602.1,19637.1,19490.95,19590.6,4030000000
04-01-2024,19451.8,19560.4,19433.5,19541.25,3250000000
03-01-2024,19434.3,19442.2,19343.15,19367.15,3640000000
02-01-2024,19496.8,19499.8,19271.65,19418.4,4060000000
01-01-2024,19452,19543.25,19421.4,19469.5,4270000000
29-12-2023,19394.5,19450.1,19338.35,19429.15,4240000000
28-12-2023,19358.35,19414.55,19313.1,19399.25,3240000000
27-12-2023,19219.4,19312.3,19189.8,19296.95,2090000000
26-12-2023,19095,19173.8,19059.4,19148.85,2210000000
22-12-2023,19011.25,19089.95,18934.75,19054.7,2610000000
21-12-2023,18647.85,18965.8,18582.95,18941.8,3060000000
20-12-2023,19264.4,19303.6,18727.1,18779.45,3870000000
19-12-2023,19212.55,19213.55,19067.2,19169.25,2950000000
18-12-2023,19149.15,19201.55,19073.1,19155.55,3410000000
15-12-2023,19071.95,19165.1,19020.55,19145.05,4030000000
14-12-2023,18906.4,18996.25,18893.75,18973.85,3960000000
13-12-2023,18723.7,18770.45,18601.5,18751.45,2980000000
12-12-2023,18809.9,18819.7,18635.35,18686.8,3320000000
11-12-2023,18726.35,18780.45,18710.15,18770.2,2910000000
08-12-2023,18752.25,18785.7,18588.15,18703.5,3550000000
07-12-2023,18696.75,18721.8,18619.75,18703.85,3280000000
06-12-2023,18677.25,18698.8,18594.4,18680,2730000000
05-12-2023,18541.3,18594.9,18453.65,18588.55,2850000000
04-12-2023,18422.35,18460,18315.45,18448.5,2950000000
01-12-2023,18061.8,18141.65,18053.15,18115.35,2480000000
30-11-2023,17926.9,18007.1,17845.9,17987.95,4610000000
29-11-2023,17831.65,17911.35,17823.45,17904.1,2240000000
28-11-2023,17701.05,17760,17665.65,17741.8,2260000000
24-11-2023,17661.3,17684.15,17631.75,17643.5,1810000000
23-11-2023,17654.15,17693.25,17627.35,17639.4,1690000000
22-11-2023,17637.45,17654.6,17533.75,17627.7,1810000000
21-11-2023,17644.5,17665,17617.2,17627.6,2020000000
20-11-2023,17618.55,17636.4,17556.1,17573.65,2180000000
17-11-2023,17537.45,17649.05,17528.85,17600.5,2970000000
16-11-2023,17518.1,17668.65,17486.5,17593.1,2240000000
15-11-2023,17493.3,17518.9,17448.3,17508.05,2780000000
13-11-2023,17335,17339.15,17278.65,17318.6,2270000000
12-11-2023,17380.5,17384.15,17347.45,17361.1,423510000
10-11-2023,17189.7,17274.9,17156.85,17256.6,1650000000
09-11-2023,17284.95,17288.6,17209.55,17218.9,2150000000
08-11-2023,17242.65,17269.25,17215,17259.7,2310000000
07-11-2023,17170.35,17200.6,17120.75,17187.8,2160000000
06-11-2023,17105.35,17168.75,17080.95,17159.4,1890000000
03-11-2023,16990.35,17027.45,16983.05,17000.95,2450000000
02-11-2023,16849.95,16903.75,16823,16890.8,2240000000
01-11-2023,16808.5,16834.1,16719.1,16732.95,2390000000
31-10-2023,16909.7,16910,16785.55,16801.1,1850000000
30-10-2023,16784.95,16837.8,16661.95,16826.1,2060000000
27-10-2023,16636.05,16793.1,16634.6,16765.45,2140000000
26-10-2023,16678.7,16689.1,16466.25,16555.45,2560000000
25-10-2023,16912.4,16967.1,16677.15,16760.8,2450000000
23-10-2023,17204.75,17224.8,16859.85,16888.7,2540000000
20-10-2023,17258.3,17295.05,17190.6,17208.75,2590000000
19-10-2023,17251.2,17344.6,17202.25,17310.5,2050000000
18-10-2023,17484.35,17492.4,17332.3,17344,2320000000
17-10-2023,17490.05,17494.5,17437.95,17467.7,2190000000
16-10-2023,17390.35,17431.5,17353.15,17393,2160000000
13-10-2023,17323.05,17436.5,17306.55,17390.35,2280000000
12-10-2023,17438.3,17457.85,17402.45,17419.7,2140000000
11-10-2023,17380.65,17447.8,17375.5,17407.35,2190000000
10-10-2023,17184.55,17319.3,17184.55,17303.35,2000000000
09-10-2023,17170.5,17206.85,17096.65,17127.7,2340000000
06-10-2023,17263.35,17310.1,17237.1,17293.6,2240000000
05-10-2023,17202.25,17234,17154.3,17195.8,2480000000
04-10-2023,17195.55,17200.7,17032.6,17123.1,3000000000
03-10-2023,17294.5,17295.45,17201.7,17254.4,2470000000
29-09-2023,17227.55,17357.15,17205.2,17292.6,2090000000
28-09-2023,17384.05,17389.2,17147,17170.45,2920000000
27-09-2023,17270.4,17352.1,17217.45,17341.6,2420000000
26-09-2023,17284.9,17312.35,17250.3,17276.75,2390000000
25-09-2023,17276.35,17308.2,17198.2,17272.55,2340000000
22-09-2023,17314.4,17361.8,17226.05,17260.8,3030000000
21-09-2023,17409.1,17422.75,17273.1,17303.5,2880000000
20-09-2023,17513.2,17571.15,17419.75,17449.35,3100000000
18-09-2023,17666.85,17671.6,17601.55,17613.6,4460000000
15-09-2023,17662.8,17691.85,17620.9,17665.8,4140000000
14-09-2023,17593.25,17648.55,17546,17603.5,2950000000
13-09-2023,17458.4,17540.85,17364.35,17526.75,3480000000
12-09-2023,17753.95,17754.05,17422.05,17460.55,4430000000
11-09-2023,17567.2,17660.8,17550.2,17653.35,3720000000
08-09-2023,17437.65,17519.6,17385.5,17487.45,2990000000
07-09-2023,17292.35,17395,17269.1,17385.5,2770000000
06-09-2023,17274.2,17298.8,17198.75,17284.6,3050000000
05-09-2023,17228.2,17264.9,17180.95,17252.1,3770000000
04-09-2023,17157.9,17191.2,17074.55,17180.95,4460000000
01-09-2023,16940.2,17088.1,16931.5,17074.55,3950000000
31-08-2023,17001.35,17011.8,16904.7,16924.3,3890000000
30-08-2023,17010.15,17035.6,16959.1,16968.95,2250000000
29-08-2023,16933.85,16938.8,16898.05,16927.3,2510000000
28-08-2023,16866.4,16918.25,16823.4,16875.3,2440000000
25-08-2023,16871,16905.7,16785.25,16820.85,2510000000
24-08-2023,17039.25,17074.25,16916.4,16930.15,2410000000
23-08-2023,16950.9,16981.85,16912.15,16950.25,2280000000
22-08-2023,16886.95,16925.45,16874.8,16905.25,2250000000
21-08-2023,16780.75,16872.55,16766.7,16852.05,1770000000
18-08-2023,16768,16803.25,16722.05,16757.7,1900000000
17-08-2023,16858.85,16869.4,16781.6,16802.25,2050000000
16-08-2023,16779.6,16867.8,16732.75,16853.05,1960000000
14-08-2023,16827.75,16854.1,16661,16825.55,2030000000
11-08-2023,16970.05,16972.05,16845.8,16860.15,2280000000
10-08-2023,16999.5,17013.45,16901.55,16939.85,2350000000
09-08-2023,16966.85,17011.95,16881.75,17003.85,2110000000
08-08-2023,16991.85,16998.15,16889.85,16949.25,2390000000
07-08-2023,16948.35,16970.05,16897.5,16956.35,2250000000
04-08-2023,16847.4,16914.45,16836.55,16890.6,2630000000
03-08-2023,16818.35,16878.75,16691.65,16772.3,2550000000
02-08-2023,17005.6,17018.85,16755.9,16858.95,2420000000
01-08-2023,17096.6,17102.1,17026.3,17051.15,2330000000
31-07-2023,16972.5,17072.8,16939,17059,2440000000
28-07-2023,16935.05,16960.5,16880.6,16948.35,2070000000
27-07-2023,17038.35,17056.2,16873,16919.2,2480000000
26-07-2023,16950.7,17011,16931.6,16975,2310000000
25-07-2023,16918.8,16918.85,16832.45,16896.9,2290000000
24-07-2023,16921.75,16948.4,16852.2,16865.15,2880000000
21-07-2023,16931.95,16991.4,16874.95,16904.3,2360000000
20-07-2023,16965.45,17051,16912.7,17042.55,2160000000
19-07-2023,16919.05,16964.25,16877.45,16953.5,1990000000
18-07-2023,16932.95,16940.15,16818.3,16872,2000000000
17-07-2023,16811.65,16884.95,16784.35,16872.05,2050000000
14-07-2023,16695.7,16786,16655.05,16765.45,1680000000
13-07-2023,16726.95,16774.5,16596.45,16623.9,2160000000
12-07-2023,16697.1,16703.25,16627.3,16641.05,2110000000
11-07-2023,16610.95,16698.8,16597.55,16648,1980000000
10-07-2023,16620.9,16623.95,16530.75,16553.75,1780000000
07-07-2023,16653.3,16718.2,16541.6,16564.9,2180000000
06-07-2023,16600.75,16703.3,16590.7,16695.05,2480000000
05-07-2023,16580.2,16611.15,16540.2,16597.2,2340000000
04-07-2023,16597.5,16599.25,16499.15,16556.05,2890000000
03-07-2023,16490.95,16541.9,16485.3,16527.95,2210000000
30-06-2023,16354.95,16437.45,16326,16430,2170000000
28-06-2023,16239.85,16296,16210.45,16277.2,2070000000
27-06-2023,16118.65,16171.2,16104.2,16163.5,1480000000
26-06-2023,16017.5,16079,15995.1,16066.15,1330000000
23-06-2023,16126.7,16133.95,15999.4,16011.8,1510000000
22-06-2023,16252.75,16264.15,16128.8,16140.8,1800000000
21-06-2023,16244.55,16277.35,16201.4,16240.95,1860000000
20-06-2023,16147.55,16215.6,16080.95,16199.95,1690000000
19-06-2023,16231.05,16244.95,16117.85,16142.15,1730000000
16-06-2023,16100.9,16211.25,16091.8,16181.45,2040000000
15-06-2023,16106.85,16138.7,16039.05,16058.25,1700000000
14-06-2023,16082.15,16094.1,16035.15,16084.05,2020000000
13-06-2023,15964.8,16057.5,15964.3,16048.2,1910000000
12-06-2023,15913.2,15946.15,15874.4,15929.1,1720000000
09-06-2023,15947.95,15961.7,15866.8,15877.4,1900000000
08-06-2023,16021.7,16048.8,15906.15,15921.05,2370000000
07-06-2023,15938.3,16016,15920.25,16006.7,3110000000
06-06-2023,15873.75,15895.7,15816.7,15878.4,1730000000
05-06-2023,15877.45,15899.15,15851.75,15859.5,1790000000
02-06-2023,15816.8,15838.45,15774.65,15811.2,1850000000
01-06-2023,15801.95,15823.95,15743.4,15760.35,1760000000
31-05-2023,15773.8,15789.2,15706.5,15766.4,3450000000
30-05-2023,15784.25,15823.9,15759.35,15799.45,1640000000
29-05-2023,15791.75,15805.75,15758.15,15772.35,1760000000
26-05-2023,15589.5,15704,15567.85,15696.75,1560000000
25-05-2023,15510.2,15568.55,15474.15,15555.25,1790000000
24-05-2023,15517.2,15591.4,15493.3,15515.95,1760000000
23-05-2023,15551.05,15595.65,15528.75,15544.75,1490000000
22-05-2023,15409.05,15517.65,15386.9,15504,1700000000
19-05-2023,15399.5,15418.8,15278.7,15407.55,1400000000
18-05-2023,15506.65,15514.9,15346.85,15361.6,1590000000
17-05-2023,15508.25,15512.85,15367,15426.35,1710000000
16-05-2023,15584.4,15592.25,15476.65,15492.4,1780000000
